Batch Name,Process,Manufacturer,DoM,Unit Operation,Parameter,Value
C0019,Core Production Process,Manufacturer_C,2024-08-23,A,Temperature Index,102.338
C0019,Core Production Process,Manufacturer_C,2024-08-23,A,Flow Setting,13.029
C0019,Core Production Process,Manufacturer_C,2024-08-23,A,Material Ratio,1.66
C0019,Core Production Process,Manufacturer_C,2024-08-23,B,Mixing Rate,290.783
C0019,Core Production Process,Manufacturer_C,2024-08-23,B,Hold Duration,87.203
C0019,Core Production Process,Manufacturer_C,2024-08-23,B,Energy Input,1553.107
C0019,Core Production Process,Manufacturer_C,2024-08-23,B,Transfer Velocity,9.423
C0019,Core Production Process,Manufacturer_C,2024-08-23,B,Stability Metric,98.683
C0019,Core Production Process,Manufacturer_C,2024-08-23,C,Final Yield,89.268
C0019,Core Production Process,Manufacturer_C,2024-08-23,C,Quality Index,88.595
C0019,Core Production Process,Manufacturer_C,2024-08-23,C,Cycle Duration,149.708
C0019,Core Production Process,Manufacturer_C,2024-08-23,C,System Load,409.259
C0020,Core Production Process,Manufacturer_C,2024-09-12,A,Process Time,43.638
C0020,Core Production Process,Manufacturer_C,2024-09-12,A,Temperature Index,99.805
C0020,Core Production Process,Manufacturer_C,2024-09-12,A,Flow Setting,12.515
C0020,Core Production Process,Manufacturer_C,2024-09-12,A,Material Ratio,1.574
C0020,Core Production Process,Manufacturer_C,2024-09-12,B,Mixing Rate,282.128
C0020,Core Production Process,Manufacturer_C,2024-09-12,B,Hold Duration,93.761
C0020,Core Production Process,Manufacturer_C,2024-09-12,B,Energy Input,1489.546
C0020,Core Production Process,Manufacturer_C,2024-09-12,B,Transfer Velocity,8.797
C0020,Core Production Process,Manufacturer_C,2024-09-12,B,Stability Metric,86.204
C0020,Core Production Process,Manufacturer_C,2024-09-12,C,Final Yield,93.653
C0020,Core Production Process,Manufacturer_C,2024-09-12,C,Quality Index,85.126
C0020,Core Production Process,Manufacturer_C,2024-09-12,C,Cycle Duration,161.409
C0020,Core Production Process,Manufacturer_C,2024-09-12,C,System Load,400.65
A0022,Core Production Process,Manufacturer_A,2024-09-29,A,Process Time,48.534
A0022,Core Production Process,Manufacturer_A,2024-09-29,A,Temperature Index,103.659
A0022,Core Production Process,Manufacturer_A,2024-09-29,A,Flow Setting,11.577
A0022,Core Production Process,Manufacturer_A,2024-09-29,A,Material Ratio,1.642
A0022,Core Production Process,Manufacturer_A,2024-09-29,B,Mixing Rate,330.152
A0022,Core Production Process,Manufacturer_A,2024-09-29,B,Hold Duration,103.071
A0022,Core Production Process,Manufacturer_A,2024-09-29,B,Energy Input,1381.477
A0022,Core Production Process,Manufacturer_A,2024-09-29,B,Transfer Velocity,8.148
A0022,Core Production Process,Manufacturer_A,2024-09-29,B,Stability Metric,103.558
A0022,Core Production Process,Manufacturer_A,2024-09-29,C,Final Yield,93.341
A0022,Core Production Process,Manufacturer_A,2024-09-29,C,Quality Index,86.317
A0022,Core Production Process,Manufacturer_A,2024-09-29,C,Cycle Duration,130.46
A0022,Core Production Process,Manufacturer_A,2024-09-29,C,System Load,415.684
C0021,Core Production Process,Manufacturer_C,2024-10-20,A,Process Time,44.798
C0021,Core Production Process,Manufacturer_C,2024-10-20,A,Temperature Index,101.896
C0021,Core Production Process,Manufacturer_C,2024-10-20,A,Flow Setting,13.292
C0021,Core Production Process,Manufacturer_C,2024-10-20,A,Material Ratio,1.648
C0021,Core Production Process,Manufacturer_C,2024-10-20,B,Mixing Rate,310.748
C0021,Core Production Process,Manufacturer_C,2024-10-20,B,Hold Duration,96.544
C0021,Core Production Process,Manufacturer_C,2024-10-20,B,Energy Input,1722.195
C0021,Core Production Process,Manufacturer_C,2024-10-20,B,Transfer Velocity,8.52
C0021,Core Production Process,Manufacturer_C,2024-10-20,B,Stability Metric,99.992
C0021,Core Production Process,Manufacturer_C,2024-10-20,C,Final Yield,91.435
C0021,Core Production Process,Manufacturer_C,2024-10-20,C,Quality Index,88.303
C0021,Core Production Process,Manufacturer_C,2024-10-20,C,Cycle Duration,146.42
C0021,Core Production Process,Manufacturer_C,2024-10-20,C,System Load,392.784
A0023,Core Production Process,Manufacturer_A,2024-11-03,A,Process Time,52.452
A0023,Core Production Process,Manufacturer_A,2024-11-03,A,Temperature Index,102.196
A0023,Core Production Process,Manufacturer_A,2024-11-03,A,Flow Setting,13.686
A0023,Core Production Process,Manufacturer_A,2024-11-03,A,Material Ratio,1.68
A0023,Core Production Process,Manufacturer_A,2024-11-03,B,Mixing Rate,
A0023,Core Production Process,Manufacturer_A,2024-11-03,B,Hold Duration,97.408
A0023,Core Production Process,Manufacturer_A,2024-11-03,B,Energy Input,1655.586
A0023,Core Production Process,Manufacturer_A,2024-11-03,B,Transfer Velocity,9.731
A0023,Core Production Process,Manufacturer_A,2024-11-03,B,Stability Metric,
A0023,Core Production Process,Manufacturer_A,2024-11-03,C,Final Yield,91.502
A0023,Core Production Process,Manufacturer_A,2024-11-03,C,Quality Index,78.432
A0023,Core Production Process,Manufacturer_A,2024-11-03,C,Cycle Duration,
A0023,Core Production Process,Manufacturer_A,2024-11-03,C,System Load,426.287
C0022,Core Production Process,Manufacturer_C,2024-11-19,A,Process Time,48.587
C0022,Core Production Process,Manufacturer_C,2024-11-19,A,Temperature Index,93.87
C0022,Core Production Process,Manufacturer_C,2024-11-19,A,Flow Setting,11.903
C0022,Core Production Process,Manufacturer_C,2024-11-19,A,Material Ratio,1.585
C0022,Core Production Process,Manufacturer_C,2024-11-19,B,Mixing Rate,324.836
C0022,Core Production Process,Manufacturer_C,2024-11-19,B,Hold Duration,81.586
C0022,Core Production Process,Manufacturer_C,2024-11-19,B,Energy Input,1443.722
C0022,Core Production Process,Manufacturer_C,2024-11-19,B,Transfer Velocity,9.446
C0022,Core Production Process,Manufacturer_C,2024-11-19,B,Stability Metric,96.82
C0022,Core Production Process,Manufacturer_C,2024-11-19,C,Final Yield,91.612
C0022,Core Production Process,Manufacturer_C,2024-11-19,C,Quality Index,88.106
C0022,Core Production Process,Manufacturer_C,2024-11-19,C,Cycle Duration,102.538
C0022,Core Production Process,Manufacturer_C,2024-11-19,C,System Load,420.087
B0016,Core Production Process,Manufacturer_B,2024-12-07,A,Process Time,52.299
B0016,Core Production Process,Manufacturer_B,2024-12-07,A,Temperature Index,103.011
B0016,Core Production Process,Manufacturer_B,2024-12-07,A,Flow Setting,13.433
B0016,Core Production Process,Manufacturer_B,2024-12-07,A,Material Ratio,1.729
B0016,Core Production Process,Manufacturer_B,2024-12-07,B,Mixing Rate,322.984
B0016,Core Production Process,Manufacturer_B,2024-12-07,B,Hold Duration,143.565
B0016,Core Production Process,Manufacturer_B,2024-12-07,B,Energy Input,1679.267
B0016,Core Production Process,Manufacturer_B,2024-12-07,B,Transfer Velocity,9.407
B0016,Core Production Process,Manufacturer_B,2024-12-07,B,Stability Metric,100.37
B0016,Core Production Process,Manufacturer_B,2024-12-07,C,Final Yield,95.057
B0016,Core Production Process,Manufacturer_B,2024-12-07,C,Quality Index,90.453
B0016,Core Production Process,Manufacturer_B,2024-12-07,C,Cycle Duration,151.413
B0016,Core Production Process,Manufacturer_B,2024-12-07,C,System Load,431.668
C0023,Core Production Process,Manufacturer_C,2024-12-23,A,Process Time,46.517
C0023,Core Production Process,Manufacturer_C,2024-12-23,A,Temperature Index,102.471
C0023,Core Production Process,Manufacturer_C,2024-12-23,A,Flow Setting,12.469
C0023,Core Production Process,Manufacturer_C,2024-12-23,A,Material Ratio,1.821
C0023,Core Production Process,Manufacturer_C,2024-12-23,B,Mixing Rate,313.641
C0023,Core Production Process,Manufacturer_C,2024-12-23,B,Hold Duration,93.892
C0023,Core Production Process,Manufacturer_C,2024-12-23,B,Energy Input,
C0023,Core Production Process,Manufacturer_C,2024-12-23,B,Transfer Velocity,8.806
C0023,Core Production Process,Manufacturer_C,2024-12-23,B,Stability Metric,98.414
C0023,Core Production Process,Manufacturer_C,2024-12-23,C,Final Yield,92.306
C0023,Core Production Process,Manufacturer_C,2024-12-23,C,Quality Index,88.84
C0023,Core Production Process,Manufacturer_C,2024-12-23,C,Cycle Duration,146.876
C0023,Core Production Process,Manufacturer_C,2024-12-23,C,System Load,409.669
A0024,Core Production Process,Manufacturer_A,2025-01-12,A,Process Time,47.9
A0024,Core Production Process,Manufacturer_A,2025-01-12,A,Temperature Index,106.859
A0024,Core Production Process,Manufacturer_A,2025-01-12,A,Flow Setting,13.29
A0024,Core Production Process,Manufacturer_A,2025-01-12,A,Material Ratio,1.779
A0024,Core Production Process,Manufacturer_A,2025-01-12,B,Mixing Rate,329.107
A0024,Core Production Process,Manufacturer_A,2025-01-12,B,Hold Duration,96.589
A0024,Core Production Process,Manufacturer_A,2025-01-12,B,Energy Input,1651.472
A0024,Core Production Process,Manufacturer_A,2025-01-12,B,Transfer Velocity,8.561
A0024,Core Production Process,Manufacturer_A,2025-01-12,B,Stability Metric,93.841
A0024,Core Production Process,Manufacturer_A,2025-01-12,C,Final Yield,92.273
A0024,Core Production Process,Manufacturer_A,2025-01-12,C,Quality Index,88.547
A0024,Core Production Process,Manufacturer_A,2025-01-12,C,Cycle Duration,132.631
A0024,Core Production Process,Manufacturer_A,2025-01-12,C,System Load,458.252
A0025,Core Production Process,Manufacturer_A,2025-01-30,A,Process Time,46.475
A0025,Core Production Process,Manufacturer_A,2025-01-30,A,Temperature Index,104.127
A0025,Core Production Process,Manufacturer_A,2025-01-30,A,Flow Setting,14.339
A0025,Core Production Process,Manufacturer_A,2025-01-30,A,Material Ratio,1.687
A0025,Core Production Process,Manufacturer_A,2025-01-30,B,Mixing Rate,340.146
A0025,Core Production Process,Manufacturer_A,2025-01-30,B,Hold Duration,97.146
A0025,Core Production Process,Manufacturer_A,2025-01-30,B,Energy Input,1620.875
A0025,Core Production Process,Manufacturer_A,2025-01-30,B,Transfer Velocity,10.421
A0025,Core Production Process,Manufacturer_A,2025-01-30,B,Stability Metric,100.244
A0025,Core Production Process,Manufacturer_A,2025-01-30,C,Final Yield,94.482
A0025,Core Production Process,Manufacturer_A,2025-01-30,C,Quality Index,91.841
A0025,Core Production Process,Manufacturer_A,2025-01-30,C,Cycle Duration,141.202
A0025,Core Production Process,Manufacturer_A,2025-01-30,C,System Load,432.277
B0017,Core Production Process,Manufacturer_B,2025-02-13,A,Process Time,49.485
B0017,Core Production Process,Manufacturer_B,2025-02-13,A,Temperature Index,105.852
B0017,Core Production Process,Manufacturer_B,2025-02-13,A,Flow Setting,13.534
B0017,Core Production Process,Manufacturer_B,2025-02-13,A,Material Ratio,1.826
B0017,Core Production Process,Manufacturer_B,2025-02-13,B,Mixing Rate,351.12
B0017,Core Production Process,Manufacturer_B,2025-02-13,B,Hold Duration,91.594
B0017,Core Production Process,Manufacturer_B,2025-02-13,B,Energy Input,1438.146
B0017,Core Production Process,Manufacturer_B,2025-02-13,B,Transfer Velocity,9.458
B0017,Core Production Process,Manufacturer_B,2025-02-13,B,Stability Metric,101.844
B0017,Core Production Process,Manufacturer_B,2025-02-13,C,Final Yield,96.195
B0017,Core Production Process,Manufacturer_B,2025-02-13,C,Quality Index,89.216
B0017,Core Production Process,Manufacturer_B,2025-02-13,C,Cycle Duration,147.498
B0017,Core Production Process,Manufacturer_B,2025-02-13,C,System Load,384.088
C0024,Core Production Process,Manufacturer_C,2025-03-05,A,Process Time,48.604
C0024,Core Production Process,Manufacturer_C,2025-03-05,A,Temperature Index,102.501
C0024,Core Production Process,Manufacturer_C,2025-03-05,A,Flow Setting,13.312
C0024,Core Production Process,Manufacturer_C,2025-03-05,A,Material Ratio,1.763
C0024,Core Production Process,Manufacturer_C,2025-03-05,B,Mixing Rate,328.318
C0024,Core Production Process,Manufacturer_C,2025-03-05,B,Hold Duration,106.422
C0024,Core Production Process,Manufacturer_C,2025-03-05,B,Energy Input,1503.447
C0024,Core Production Process,Manufacturer_C,2025-03-05,B,Transfer Velocity,9.315
C0024,Core Production Process,Manufacturer_C,2025-03-05,B,Stability Metric,99.13
C0024,Core Production Process,Manufacturer_C,2025-03-05,C,Final Yield,90.6
C0024,Core Production Process,Manufacturer_C,2025-03-05,C,Quality Index,88.578
C0024,Core Production Process,Manufacturer_C,2025-03-05,C,Cycle Duration,204.4
C0024,Core Production Process,Manufacturer_C,2025-03-05,C,System Load,408.127
C0025,Core Production Process,Manufacturer_C,2025-03-20,A,Process Time,44.223
C0025,Core Production Process,Manufacturer_C,2025-03-20,A,Temperature Index,98.239
C0025,Core Production Process,Manufacturer_C,2025-03-20,A,Flow Setting,13.63
C0025,Core Production Process,Manufacturer_C,2025-03-20,A,Material Ratio,1.753
C0025,Core Production Process,Manufacturer_C,2025-03-20,B,Mixing Rate,308.319
C0025,Core Production Process,Manufacturer_C,2025-03-20,B,Hold Duration,89.768
C0025,Core Production Process,Manufacturer_C,2025-03-20,B,Energy Input,1551.255
C0025,Core Production Process,Manufacturer_C,2025-03-20,B,Transfer Velocity,8.939
C0025,Core Production Process,Manufacturer_C,2025-03-20,B,Stability Metric,99.153
C0025,Core Production Process,Manufacturer_C,2025-03-20,C,Final Yield,96.864
C0025,Core Production Process,Manufacturer_C,2025-03-20,C,Quality Index,90.477
C0025,Core Production Process,Manufacturer_C,2025-03-20,C,Cycle Duration,134.01
C0025,Core Production Process,Manufacturer_C,2025-03-20,C,System Load,398.154
B0018,Core Production Process,Manufacturer_B,2025-04-06,A,Process Time,46.906
B0018,Core Production Process,Manufacturer_B,2025-04-06,A,Temperature Index,105.087
B0018,Core Production Process,Manufacturer_B,2025-04-06,A,Flow Setting,13.762
B0018,Core Production Process,Manufacturer_B,2025-04-06,A,Material Ratio,1.913
B0018,Core Production Process,Manufacturer_B,2025-04-06,B,Mixing Rate,345.856
B0018,Core Production Process,Manufacturer_B,2025-04-06,B,Hold Duration,93.342
B0018,Core Production Process,Manufacturer_B,2025-04-06,B,Energy Input,
B0018,Core Production Process,Manufacturer_B,2025-04-06,B,Transfer Velocity,9.803
B0018,Core Production Process,Manufacturer_B,2025-04-06,B,Stability Metric,93.31
B0018,Core Production Process,Manufacturer_B,2025-04-06,C,Final Yield,84.041
B0018,Core Production Process,Manufacturer_B,2025-04-06,C,Quality Index,89.287
B0018,Core Production Process,Manufacturer_B,2025-04-06,C,Cycle Duration,161.618
B0018,Core Production Process,Manufacturer_B,2025-04-06,C,System Load,414.993
C0026,Core Production Process,Manufacturer_C,2025-04-20,A,Process Time,46.435
C0026,Core Production Process,Manufacturer_C,2025-04-20,A,Temperature Index,100.722
C0026,Core Production Process,Manufacturer_C,2025-04-20,A,Flow Setting,13.002
C0026,Core Production Process,Manufacturer_C,2025-04-20,A,Material Ratio,1.891
C0026,Core Production Process,Manufacturer_C,2025-04-20,B,Mixing Rate,289.659
C0026,Core Production Process,Manufacturer_C,2025-04-20,B,Hold Duration,95.644
C0026,Core Production Process,Manufacturer_C,2025-04-20,B,Energy Input,1426.06
C0026,Core Production Process,Manufacturer_C,2025-04-20,B,Transfer Velocity,9.28
C0026,Core Production Process,Manufacturer_C,2025-04-20,B,Stability Metric,97.389
C0026,Core Production Process,Manufacturer_C,2025-04-20,C,Final Yield,92.522
C0026,Core Production Process,Manufacturer_C,2025-04-20,C,Quality Index,86.849
C0026,Core Production Process,Manufacturer_C,2025-04-20,C,Cycle Duration,150.212
C0026,Core Production Process,Manufacturer_C,2025-04-20,C,System Load,386.443
C0027,Core Production Process,Manufacturer_C,2025-05-07,A,Process Time,49.662
C0027,Core Production Process,Manufacturer_C,2025-05-07,A,Temperature Index,97.729
C0027,Core Production Process,Manufacturer_C,2025-05-07,A,Flow Setting,13.185
C0027,Core Production Process,Manufacturer_C,2025-05-07,A,Material Ratio,1.84
C0027,Core Production Process,Manufacturer_C,2025-05-07,B,Mixing Rate,315.326
C0027,Core Production Process,Manufacturer_C,2025-05-07,B,Hold Duration,109.653
C0027,Core Production Process,Manufacturer_C,2025-05-07,B,Energy Input,1528.862
C0027,Core Production Process,Manufacturer_C,2025-05-07,B,Transfer Velocity,8.474
C0027,Core Production Process,Manufacturer_C,2025-05-07,B,Stability Metric,97.405
C0027,Core Production Process,Manufacturer_C,2025-05-07,C,Final Yield,92.014
C0027,Core Production Process,Manufacturer_C,2025-05-07,C,Quality Index,88.159
C0027,Core Production Process,Manufacturer_C,2025-05-07,C,Cycle Duration,129.535
C0027,Core Production Process,Manufacturer_C,2025-05-07,C,System Load,414.802
A0026,Core Production Process,Manufacturer_A,2025-05-26,A,Process Time,45.014
A0026,Core Production Process,Manufacturer_A,2025-05-26,A,Temperature Index,95.187
A0026,Core Production Process,Manufacturer_A,2025-05-26,A,Flow Setting,11.984
A0026,Core Production Process,Manufacturer_A,2025-05-26,A,Material Ratio,1.926
A0026,Core Production Process,Manufacturer_A,2025-05-26,B,Mixing Rate,316.406
A0026,Core Production Process,Manufacturer_A,2025-05-26,B,Hold Duration,82.391
A0026,Core Production Process,Manufacturer_A,2025-05-26,B,Energy Input,1568.652
A0026,Core Production Process,Manufacturer_A,2025-05-26,B,Transfer Velocity,9.551
A0026,Core Production Process,Manufacturer_A,2025-05-26,B,Stability Metric,97.81
A0026,Core Production Process,Manufacturer_A,2025-05-26,C,Final Yield,93.571
A0026,Core Production Process,Manufacturer_A,2025-05-26,C,Quality Index,89.116
A0026,Core Production Process,Manufacturer_A,2025-05-26,C,Cycle Duration,131.948
A0026,Core Production Process,Manufacturer_A,2025-05-26,C,System Load,447.756
C0028,Core Production Process,Manufacturer_C,2025-06-10,A,Process Time,51.435
C0028,Core Production Process,Manufacturer_C,2025-06-10,A,Temperature Index,101.352
C0028,Core Production Process,Manufacturer_C,2025-06-10,A,Flow Setting,11.854
C0028,Core Production Process,Manufacturer_C,2025-06-10,A,Material Ratio,1.821
C0028,Core Production Process,Manufacturer_C,2025-06-10,B,Mixing Rate,324.357
C0028,Core Production Process,Manufacturer_C,2025-06-10,B,Hold Duration,108.012
C0028,Core Production Process,Manufacturer_C,2025-06-10,B,Energy Input,1153.133
C0028,Core Production Process,Manufacturer_C,2025-06-10,B,Transfer Velocity,10.295
C0028,Core Production Process,Manufacturer_C,2025-06-10,B,Stability Metric,
C0028,Core Production Process,Manufacturer_C,2025-06-10,C,Final Yield,95.98
C0028,Core Production Process,Manufacturer_C,2025-06-10,C,Quality Index,96.124
C0028,Core Production Process,Manufacturer_C,2025-06-10,C,Cycle Duration,199.045
C0028,Core Production Process,Manufacturer_C,2025-06-10,C,System Load,465.611
C0029,Core Production Process,Manufacturer_C,2025-06-25,A,Process Time,50.618
C0029,Core Production Process,Manufacturer_C,2025-06-25,A,Temperature Index,104.452
C0029,Core Production Process,Manufacturer_C,2025-06-25,A,Flow Setting,12.3
C0029,Core Production Process,Manufacturer_C,2025-06-25,A,Material Ratio,1.93
C0029,Core Production Process,Manufacturer_C,2025-06-25,B,Mixing Rate,322.161
C0029,Core Production Process,Manufacturer_C,2025-06-25,B,Hold Duration,105.412
C0029,Core Production Process,Manufacturer_C,2025-06-25,B,Energy Input,1661.959
C0029,Core Production Process,Manufacturer_C,2025-06-25,B,Transfer Velocity,9.763
C0029,Core Production Process,Manufacturer_C,2025-06-25,B,Stability Metric,94.674
C0029,Core Production Process,Manufacturer_C,2025-06-25,C,Final Yield,87.929
C0029,Core Production Process,Manufacturer_C,2025-06-25,C,Quality Index,89.28
C0029,Core Production Process,Manufacturer_C,2025-06-25,C,Cycle Duration,134.966
C0029,Core Production Process,Manufacturer_C,2025-06-25,C,System Load,424.673
B0019,Core Production Process,Manufacturer_B,2025-07-09,A,Process Time,42.611
B0019,Core Production Process,Manufacturer_B,2025-07-09,A,Temperature Index,102.405
B0019,Core Production Process,Manufacturer_B,2025-07-09,A,Flow Setting,13.119
B0019,Core Production Process,Manufacturer_B,2025-07-09,A,Material Ratio,1.932
B0019,Core Production Process,Manufacturer_B,2025-07-09,B,Mixing Rate,357.144
B0019,Core Production Process,Manufacturer_B,2025-07-09,B,Hold Duration,88.788
B0019,Core Production Process,Manufacturer_B,2025-07-09,B,Energy Input,1594.616
B0019,Core Production Process,Manufacturer_B,2025-07-09,B,Transfer Velocity,8.706
B0019,Core Production Process,Manufacturer_B,2025-07-09,B,Stability Metric,
B0019,Core Production Process,Manufacturer_B,2025-07-09,C,Final Yield,
B0019,Core Production Process,Manufacturer_B,2025-07-09,C,Quality Index,89.073
B0019,Core Production Process,Manufacturer_B,2025-07-09,C,Cycle Duration,144.427
B0019,Core Production Process,Manufacturer_B,2025-07-09,C,System Load,399.4
B0020,Core Production Process,Manufacturer_B,2025-07-24,A,Process Time,
B0020,Core Production Process,Manufacturer_B,2025-07-24,A,Temperature Index,107.708
B0020,Core Production Process,Manufacturer_B,2025-07-24,A,Flow Setting,12.236
B0020,Core Production Process,Manufacturer_B,2025-07-24,A,Material Ratio,1.986
B0020,Core Production Process,Manufacturer_B,2025-07-24,B,Mixing Rate,343.715
B0020,Core Production Process,Manufacturer_B,2025-07-24,B,Hold Duration,93.511
B0020,Core Production Process,Manufacturer_B,2025-07-24,B,Energy Input,1500.893
B0020,Core Production Process,Manufacturer_B,2025-07-24,B,Transfer Velocity,8.841
B0020,Core Production Process,Manufacturer_B,2025-07-24,B,Stability Metric,105.435
B0020,Core Production Process,Manufacturer_B,2025-07-24,C,Final Yield,95.185
B0020,Core Production Process,Manufacturer_B,2025-07-24,C,Quality Index,86.249
B0020,Core Production Process,Manufacturer_B,2025-07-24,C,Cycle Duration,131.144
B0020,Core Production Process,Manufacturer_B,2025-07-24,C,System Load,448.119
A0027,Core Production Process,Manufacturer_A,2025-08-11,A,Process Time,50.357
A0027,Core Production Process,Manufacturer_A,2025-08-11,A,Temperature Index,101.148
A0027,Core Production Process,Manufacturer_A,2025-08-11,A,Flow Setting,11.877
A0027,Core Production Process,Manufacturer_A,2025-08-11,A,Material Ratio,1.896
A0027,Core Production Process,Manufacturer_A,2025-08-11,B,Mixing Rate,329.895
A0027,Core Production Process,Manufacturer_A,2025-08-11,B,Hold Duration,89.191
A0027,Core Production Process,Manufacturer_A,2025-08-11,B,Energy Input,1416.291
A0027,Core Production Process,Manufacturer_A,2025-08-11,B,Transfer Velocity,9.647
A0027,Core Production Process,Manufacturer_A,2025-08-11,B,Stability Metric,100.225
A0027,Core Production Process,Manufacturer_A,2025-08-11,C,Final Yield,
A0027,Core Production Process,Manufacturer_A,2025-08-11,C,Quality Index,85.208
A0027,Core Production Process,Manufacturer_A,2025-08-11,C,Cycle Duration,150.217
A0027,Core Production Process,Manufacturer_A,2025-08-11,C,System Load,420.9
C0030,Core Production Process,Manufacturer_C,2025-08-26,A,Process Time,50.65
C0030,Core Production Process,Manufacturer_C,2025-08-26,A,Temperature Index,103.81
C0030,Core Production Process,Manufacturer_C,2025-08-26,A,Flow Setting,13.236
C0030,Core Production Process,Manufacturer_C,2025-08-26,A,Material Ratio,1.974
C0030,Core Production Process,Manufacturer_C,2025-08-26,B,Mixing Rate,327.545
C0030,Core Production Process,Manufacturer_C,2025-08-26,B,Hold Duration,99.314
C0030,Core Production Process,Manufacturer_C,2025-08-26,B,Energy Input,1489.88
C0030,Core Production Process,Manufacturer_C,2025-08-26,B,Transfer Velocity,9.035
C0030,Core Production Process,Manufacturer_C,2025-08-26,B,Stability Metric,110.735
C0030,Core Production Process,Manufacturer_C,2025-08-26,C,Final Yield,86.683
C0030,Core Production Process,Manufacturer_C,2025-08-26,C,Quality Index,89.5
C0030,Core Production Process,Manufacturer_C,2025-08-26,C,Cycle Duration,112.06
C0030,Core Production Process,Manufacturer_C,2025-08-26,C,System Load,450.825
C0031,Core Production Process,Manufacturer_C,2025-09-12,A,Process Time,46.942
C0031,Core Production Process,Manufacturer_C,2025-09-12,A,Temperature Index,100.337
C0031,Core Production Process,Manufacturer_C,2025-09-12,A,Flow Setting,12.125
C0031,Core Production Process,Manufacturer_C,2025-09-12,A,Material Ratio,
C0031,Core Production Process,Manufacturer_C,2025-09-12,B,Mixing Rate,344.21
C0031,Core Production Process,Manufacturer_C,2025-09-12,B,Hold Duration,93.101
C0031,Core Production Process,Manufacturer_C,2025-09-12,B,Energy Input,1527.17
C0031,Core Production Process,Manufacturer_C,2025-09-12,B,Transfer Velocity,9.489
C0031,Core Production Process,Manufacturer_C,2025-09-12,B,Stability Metric,102.035
C0031,Core Production Process,Manufacturer_C,2025-09-12,C,Final Yield,92.577
C0031,Core Production Process,Manufacturer_C,2025-09-12,C,Quality Index,86.095
C0031,Core Production Process,Manufacturer_C,2025-09-12,C,Cycle Duration,142.597
C0031,Core Production Process,Manufacturer_C,2025-09-12,C,System Load,428.733
C0032,Core Production Process,Manufacturer_C,2025-09-29,A,Process Time,49.004
C0032,Core Production Process,Manufacturer_C,2025-09-29,A,Temperature Index,103.505
C0032,Core Production Process,Manufacturer_C,2025-09-29,A,Flow Setting,12.379
C0032,Core Production Process,Manufacturer_C,2025-09-29,A,Material Ratio,1.928
C0032,Core Production Process,Manufacturer_C,2025-09-29,B,Mixing Rate,321.559
C0032,Core Production Process,Manufacturer_C,2025-09-29,B,Hold Duration,101.946
C0032,Core Production Process,Manufacturer_C,2025-09-29,B,Energy Input,1584.09
C0032,Core Production Process,Manufacturer_C,2025-09-29,B,Transfer Velocity,9.848
C0032,Core Production Process,Manufacturer_C,2025-09-29,B,Stability Metric,98.198
C0032,Core Production Process,Manufacturer_C,2025-09-29,C,Final Yield,92.879
C0032,Core Production Process,Manufacturer_C,2025-09-29,C,Quality Index,88.759
C0032,Core Production Process,Manufacturer_C,2025-09-29,C,Cycle Duration,122.647
C0032,Core Production Process,Manufacturer_C,2025-09-29,C,System Load,393.949
A0028,Core Production Process,Manufacturer_A,2025-10-19,A,Process Time,50.931
A0028,Core Production Process,Manufacturer_A,2025-10-19,A,Temperature Index,103.884
A0028,Core Production Process,Manufacturer_A,2025-10-19,A,Flow Setting,12.09
A0028,Core Production Process,Manufacturer_A,2025-10-19,A,Material Ratio,1.989
A0028,Core Production Process,Manufacturer_A,2025-10-19,B,Mixing Rate,339.359
A0028,Core Production Process,Manufacturer_A,2025-10-19,B,Hold Duration,99.939
A0028,Core Production Process,Manufacturer_A,2025-10-19,B,Energy Input,1382.272
A0028,Core Production Process,Manufacturer_A,2025-10-19,B,Transfer Velocity,9.839
A0028,Core Production Process,Manufacturer_A,2025-10-19,B,Stability Metric,101.022
A0028,Core Production Process,Manufacturer_A,2025-10-19,C,Final Yield,79.755
A0028,Core Production Process,Manufacturer_A,2025-10-19,C,Quality Index,99.314
A0028,Core Production Process,Manufacturer_A,2025-10-19,C,Cycle Duration,157.204
A0028,Core Production Process,Manufacturer_A,2025-10-19,C,System Load,440.077
A0029,Core Production Process,Manufacturer_A,2025-11-05,A,Process Time,52.1
A0029,Core Production Process,Manufacturer_A,2025-11-05,A,Temperature Index,103.861
A0029,Core Production Process,Manufacturer_A,2025-11-05,A,Flow Setting,14.438
A0029,Core Production Process,Manufacturer_A,2025-11-05,A,Material Ratio,1.995
A0029,Core Production Process,Manufacturer_A,2025-11-05,B,Mixing Rate,322.483
A0029,Core Production Process,Manufacturer_A,2025-11-05,B,Hold Duration,100.684
A0029,Core Production Process,Manufacturer_A,2025-11-05,B,Energy Input,1674.23
A0029,Core Production Process,Manufacturer_A,2025-11-05,B,Transfer Velocity,9.73
A0029,Core Production Process,Manufacturer_A,2025-11-05,B,Stability Metric,102.769
A0029,Core Production Process,Manufacturer_A,2025-11-05,C,Final Yield,95.542
A0029,Core Production Process,Manufacturer_A,2025-11-05,C,Quality Index,91.426
A0029,Core Production Process,Manufacturer_A,2025-11-05,C,Cycle Duration,154.132
A0029,Core Production Process,Manufacturer_A,2025-11-05,C,System Load,385.02
B0021,Core Production Process,Manufacturer_B,2025-11-25,A,Process Time,51.32
B0021,Core Production Process,Manufacturer_B,2025-11-25,A,Temperature Index,106.325
